AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
5906,2367,Nathaniel Dani,44,M,A1
5907,2367,Alexander Shah,47,M,A2
5908,2368,Sathvik Munshi,32,M,A1
5909,2368,Christopher Sibal,49,M,A2
5910,2368,Harsh Sarna,52,M,A3
5911,2368,Bahadurjit Kalla,53,M,A4
5912,2369,Finn Mani,19,M,A1
5913,2369,Charan Sangha,30,M,A2
5914,2370,Nitesh Khosla,52,M,A1
5915,2370,Nakul Oza,42,M,A2
5916,2370,Finn Shetty,38,M,A3
5917,2370,Liam Magar,17,M,A4
5918,2371,Prisha Jain,19,F,A1
5919,2371,Ekalinga Bandi,52,M,A2
5920,2371,Lohit Vasa,62,M,A3
5921,2371,Fiyaz Issac,17,M,A4
5922,2372,Gautam Peri,47,M,A1
5923,2372,Samesh Nagy,62,M,A2
5924,2373,Sachi Sahni,19,F,A1
5925,2373,Darpan Chada,51,M,A2
5926,2373,Orinder Nayar,24,M,A3
5927,2374,Peter Chandra,32,M,A1
5928,2374,Prisha Balakrishnan,29,F,A2
5929,2374,Neel Patla,27,M,A3
5930,2374,Charan Bhalla,27,M,A4
5931,2375,Sarthak Ratta,26,M,A1
5932,2375,Pranav Sampath,52,M,A2
5933,2375,Wakeeta Grewal,35,F,A3
5934,2375,Girindra Sarin,59,M,A4
5935,2376,Anmol Yogi,17,M,A1
5936,2376,Hredhaan Zacharia,29,M,A2
5937,2377,Advik Sandal,20,M,A1
5938,2378,Kamala Tak,21,F,A1
5939,2378,Jairaj Sami,31,M,A2
5940,2379,Abeer Tata,31,M,A1
5941,2380,Frado Bhattacharyya,34,M,A1
5942,2380,Rehaan Hora,63,M,A2
5943,2381,Christopher Sankaran,29,M,A1
5944,2382,Chakradev Saini,37,M,A1
5945,2382,Alexander Madan,49,M,A2
5946,2382,George Chaudry,55,M,A3
5947,2383,Hardik Narayanan,56,M,A1
5948,2383,Amol Bahri,45,M,A2
5949,2383,Noah Trivedi,24,M,A3
5950,2383,Banjeet Sundaram,31,M,A4
5951,2384,Girik Anne,29,M,A1
5952,2384,Pushti Narang,24,F,A2
5953,2384,Abhimanyu Chopra,26,M,A3
5954,2384,Abeer Bhandari,24,M,A4
5955,2385,Girik Lall,65,M,A1
5956,2385,Jeevika Deep,44,F,A2
5957,2385,Oscar Lanka,48,M,A3
5958,2385,Guneet Kurian,40,M,A4
5959,2386,Henry Ghosh,44,M,A1
5960,2386,Gabriel Mittal,31,M,A2
5961,2386,Aarush Dhaliwal,35,M,A3
5962,2387,Harrison Koshy,20,M,A1
5963,2387,Janani Ratta,16,F,A2
5964,2388,Jagdish Deshmukh,42,M,A1
5965,2389,Yatan Sami,20,M,A1
5966,2390,Joshua Sule,27,M,A1
5967,2390,Manthan Taneja,54,M,A2
5968,2390,Abeer Varghese,29,M,A3
5969,2391,Darpan Balasubramanian,39,M,A1
5970,2391,Abeer Sura,35,M,A2
5971,2392,Ranveer Srivastava,23,M,A1
5972,2393,Omkaar Jhaveri,21,M,A1
5973,2393,Maanav Halder,45,M,A2
5974,2394,Parth Sharma,56,M,A1
5975,2394,Imaran Shah,41,M,A2
5976,2395,Bhavya Borah,62,F,A1
5977,2396,Ira Hora,45,F,A1
5978,2396,Benjamin Jayaraman,29,M,A2
5979,2396,Hitesh Srivastava,33,M,A3
5980,2396,Amaira Sama,31,F,A4
5981,2397,Naksh Bhasin,38,M,A1
5982,2398,Jairaj Prasad,42,M,A1
5983,2398,Daksh Rana,54,M,A2
5984,2398,Wriddhish Mani,39,M,A3
5985,2399,Umang Keer,18,M,A1
5986,2399,Frado Panchal,45,M,A2
5987,2400,Abeer Konda,30,M,A1
5988,2400,Dev Sant,44,M,A2
5989,2400,Frado Sastry,35,M,A3
5990,2400,Girik Dave,49,M,A4
5991,2401,Dhruv Seshadri,49,M,A1
5992,2402,Vincent Bal,34,M,A1
5993,2402,George Mittal,63,M,A2
5994,2402,Abhiram Suresh,16,M,A3
5995,2403,Banjeet Boase,63,M,A1
5996,2403,Girik Khalsa,57,M,A2
5997,2404,Abdul Sachar,51,M,A1
5998,2405,Shaurya Sidhu,26,M,A1
5999,2405,Ranveer Maharaj,33,M,A2
6000,2405,Zaitra Chand,45,F,A3
6001,2405,Azad Kade,30,M,A4
6002,2406,Janya Dyal,61,F,A1
6003,2406,Madhav Misra,63,M,A2
6004,2406,Fiyaz Chhabra,26,M,A3
6005,2406,Madhav Jani,31,M,A4
6006,2407,Devansh Chander,48,M,A1
6007,2407,Ishwar Barad,57,M,A2
6008,2408,Aryan Mann,52,M,A1
6009,2409,Noah Prashad,55,M,A1
6010,2410,Girish Balakrishnan,59,M,A1
6011,2411,Hardik Agarwal,38,M,A1
6012,2411,Zayan Swaminathan,35,M,A2
6013,2411,Agastya Gara,19,M,A3
6014,2412,Upkaar Parekh,20,M,A1
6015,2412,Aryan Bahri,61,M,A2
6016,2413,Nicholas Parikh,54,M,A1
6017,2413,Hitesh Chacko,59,M,A2
6018,2413,Aarush Saran,51,M,A3
6019,2414,Isaac Dada,57,M,A1
6020,2415,Jai Vyas,37,M,A1
6021,2415,Megha Mitra,65,F,A2
6022,2415,Yatin Korpal,64,M,A3
6023,2415,Parth Kari,29,M,A4
6024,2416,Shaurya Deo,58,M,A1
6025,2417,Samuel Keer,47,M,A1
6026,2417,Anay Suri,64,M,A2
6027,2418,Ishwar Grewal,20,M,A1
6028,2418,Ekapad Shankar,27,M,A2
6029,2418,Thomas Raju,34,M,A3
6030,2418,Kai Chakrabarti,35,M,A4
6031,2419,Champak Mahal,33,M,A1
6032,2419,Aayush Kashyap,63,M,A2
6033,2419,Pratyush Ramaswamy,52,M,A3
6034,2419,Azad More,45,M,A4
6035,2420,Bakhshi Mishra,43,M,A1
6036,2420,Charan Keer,42,M,A2
6037,2420,Mohammed Edwin,39,M,A3
6038,2420,Jai Jaggi,32,M,A4
6039,2421,Charan Varkey,64,M,A1
6040,2421,Girik Wason,38,M,A2
6041,2421,Abeer Yadav,61,M,A3
6042,2422,Samesh Kapadia,36,M,A1
6043,2422,Gavin Nayak,57,M,A2
6044,2422,Bakhshi Doshi,42,M,A3
6045,2423,Aryan Mangat,35,M,A1
6046,2424,Saksham Loke,16,M,A1
6047,2425,Chakradhar Pillai,36,M,A1
6048,2425,Samaksh Lal,36,M,A2
6049,2425,Amol Guha,17,M,A3
6050,2425,Darpan Vasa,21,M,A4
6051,2426,Abhimanyu Khare,55,M,A1
6052,2426,Anmol Varughese,31,M,A2
6053,2426,Fitan Kata,48,M,A3
6054,2426,Kevin Anand,59,M,A4
6055,2427,Bakhshi Sabharwal,24,M,A1
6056,2427,Simon Boase,28,M,A2
6057,2427,Onveer Ramachandran,29,M,A3
6058,2428,Rehaan Dhingra,16,M,A1
6059,2429,Krishna Mani,32,M,A1
6060,2429,Hiral Sanghvi,64,F,A2
6061,2430,Januja Sabharwal,40,T,A1
6062,2431,Qabil Swaminathan,34,M,A1
6063,2432,Devansh Karnik,62,M,A1
6064,2432,Orinder Chad,43,M,A2
6065,2432,Dominic Shenoy,40,M,A3
6066,2432,Manbir Shah,52,M,A4
6067,2433,Vivaan Basak,41,M,A1
6068,2434,Kevin Mall,32,M,A1
6069,2434,Chandran Sengupta,24,M,A2
6070,2435,Nakul Kara,26,M,A1
6071,2436,Ayaan Saini,30,M,A1
6072,2436,Maanav Tara,43,M,A2
6073,2436,Siddharth Suri,65,M,A3
6074,2436,Aarnav Bhatnagar,56,M,A4
6075,2437,Reyansh Balan,24,M,A1
6076,2437,Zehaan Shah,21,M,A2
6077,2438,Advay Sem,38,M,A1
6078,2438,Chatura Bal,32,M,A2
6079,2438,Manbir Trivedi,52,M,A3
6080,2439,Elijah Hayer,60,M,A1
6081,2439,Pranav Trivedi,53,M,A2
6082,2439,Abhiram Bhatia,25,M,A3
6083,2440,Lucky Vohra,41,M,A1
6084,2440,Nachiket Ram,58,M,A2
6085,2441,Karan Borah,30,M,A1
6086,2441,Gautam Malhotra,23,M,A2
6087,2442,Ekbal Sabharwal,16,M,A1
6088,2443,Unnati Butala,44,F,A1
6089,2444,Gautam Dar,21,M,A1
6090,2445,Fariq Munshi,64,M,A1
6091,2445,Balvan Sabharwal,22,M,A2
6092,2445,Tristan Varughese,65,M,A3
6093,2445,Hitesh Ray,36,M,A4
6094,2446,Neel Sani,63,M,A1
6095,2447,Samesh Prabhakar,23,M,A1
6096,2447,Rushil Kapur,63,M,A2
6097,2448,Warinder Wagle,40,M,A1
6098,2448,Oliver Saxena,54,M,A2
6099,2449,Banjeet Vig,19,M,A1
6100,2450,Dominic Mandal,52,M,A1
6101,2451,Tristan Badami,60,M,A1
6102,2451,Hardik Kalla,20,M,A2
6103,2451,Vedant Lal,55,M,A3
6104,2451,Faraj Sabharwal,25,M,A4
6105,2452,Hitesh Gala,20,M,A1
6106,2452,Christopher Kaur,23,M,A2
6107,2453,Bachittar Nayar,37,M,A1
6108,2453,Ryan Morar,50,M,A2
6109,2454,Wyatt Ramanathan,50,M,A1
6110,2455,Arin Goda,27,M,A1
6111,2456,Akshay Subramaniam,63,M,A1
6112,2456,Naveen Rege,19,M,A2
6113,2457,Liam Chakraborty,46,M,A1
6114,2457,Ekbal Mammen,52,M,A2
6115,2457,Chatura Dayal,57,M,A3
6116,2457,Balhaar Mangal,53,M,A4
6117,2458,Lopa Gara,25,F,A1
6118,2458,Parth Verma,58,M,A2
6119,2459,Onveer Kumer,42,M,A1
6120,2459,Daniel Krishnamurthy,19,M,A2
6121,2460,Michael Kamdar,39,M,A1
6122,2460,Orinder Bhat,35,M,A2
6123,2460,Rayaan Date,19,M,A3
6124,2461,Priya Biswas,44,F,A1
6125,2461,Inaya Krishnamurthy,34,F,A2
6126,2461,Radha Mitter,62,F,A3
6127,2462,Girindra Mandal,34,M,A1
6128,2462,Faqid Varughese,42,M,A2
6129,2462,Patrick Deshmukh,49,M,A3
6130,2462,Azaan Saini,53,M,A4
6131,2463,Udant Subramaniam,34,M,A1
6132,2464,Laksh Srinivas,20,M,A1
6133,2464,Madhav Dhar,56,M,A2
6134,2464,Rudra Chhabra,40,M,A3
6135,2464,Arin Keer,16,M,A4
6136,2465,Nachiket Ghose,64,M,A1
6137,2465,Utkarsh Mandal,56,T,A2
6138,2466,Victor Shankar,48,M,A1
6139,2466,Balveer Cheema,30,M,A2
6140,2466,Ayushman Banik,41,M,A3
6141,2466,Finn Mani,56,M,A4
6142,2467,Ronith Arya,26,M,A1
6143,2467,Champak Dutta,58,M,A2
6144,2467,Dipta Srivastava,43,F,A3
6145,2468,Anirudh Yogi,56,M,A1
6146,2468,Abhiram Dugar,38,M,A2
6147,2468,Anay Madan,25,M,A3
6148,2469,Chakradev Panchal,52,M,A1
6149,2469,Dalbir Chanda,54,M,A2
6150,2469,Divya Sodhi,18,F,A3
6151,2469,Gavin Pai,65,M,A4
6152,2470,Chakradev Pillai,38,M,A1
6153,2471,Kavya Sami,29,F,A1
6154,2471,Laban Raju,39,M,A2
6155,2471,Aditya Mane,55,M,A3
6156,2471,Raghav Ram,33,M,A4
6157,2472,Sarthak Dutta,53,M,A1
6158,2472,Ishaan Raju,50,M,A2
6159,2473,Mohammed Garde,33,M,A1
6160,2474,Wahab Bose,57,M,A1
6161,2475,Harrison Roy,41,M,A1
6162,2475,Parth Mani,28,M,A2
6163,2475,Daniel Kaul,44,M,A3
6164,2475,Daniel Chanda,23,M,A4
6165,2476,Wishi Ben,51,F,A1
6166,2476,Luke Nagarajan,30,M,A2
6167,2476,Wriddhish Wadhwa,65,M,A3
6168,2476,Aishani Mallick,30,F,A4
6169,2477,Chaitanya Badami,20,M,A1
6170,2478,Anmol Kadakia,39,M,A1
6171,2478,Wazir D’Alia,55,M,A2
6172,2478,Balendra Varghese,61,M,A3
6173,2479,Aadi Dyal,55,M,A1
6174,2479,Ryan Sarna,30,M,A2
6175,2479,Tanish Kurian,16,M,A3
6176,2479,Aarush Kadakia,28,M,A4
6177,2480,Nathaniel Srivastava,28,M,A1
6178,2480,Simon Chadha,65,M,A2
6179,2480,Abeer Rajagopal,48,M,A3
6180,2480,Rohan Bains,41,M,A4
6181,2481,Orinder Mane,58,M,A1
6182,2481,Sarthak Kale,31,M,A2
6183,2482,Yash Mand,47,M,A1
6184,2482,Zayan Nazareth,26,M,A2
6185,2482,Timothy Mohanty,18,M,A3
6186,2483,Manthan Mannan,60,M,A1
6187,2484,Jairaj Vyas,55,M,A1
6188,2484,Nakul Zachariah,39,M,A2
6189,2484,Jason Panchal,25,M,A3
6190,2484,Elijah Ramanathan,48,M,A4
6191,2485,Victor Jha,34,M,A1
6192,2485,Ayushman Rajagopal,24,M,A2
6193,2485,Yug Srinivas,26,M,A3
6194,2485,Lohit Joshi,47,M,A4
6195,2486,Avi Anne,47,M,A1
6196,2486,Janaki Chokshi,32,F,A2
6197,2487,Nakul Pandey,20,M,A1
6198,2487,Vihaan Rau,30,M,A2
6199,2487,Joshua Agrawal,20,M,A3
6200,2488,Tanish Toor,47,M,A1
6201,2489,Daksh Saraf,19,M,A1
6202,2489,Wridesh Khurana,54,M,A2
6203,2489,Elijah Chhabra,44,M,A3
6204,2490,Hemani Bera,45,F,A1
6205,2490,Chatura Dada,60,M,A2
6206,2491,Ekapad Dada,65,M,A1
6207,2491,Owen Bajaj,23,M,A2
6208,2492,Vihaan Hans,58,M,A1
6209,2492,Reyansh Kurian,26,M,A2
6210,2492,Abdul Sama,55,M,A3
6211,2493,Abhimanyu Sane,41,M,A1
6212,2493,Indrajit Kaur,40,M,A2
6213,2493,Falak Kadakia,62,F,A3
6214,2493,Gavin Khatri,27,M,A4
6215,2494,Hitesh Shanker,23,M,A1
6216,2495,Nicholas Taneja,65,M,A1
6217,2495,Viraj Barad,61,M,A2
6218,2495,Dominic Nadig,24,M,A3
6219,2496,Bachittar Wason,47,M,A1
6220,2496,Faqid Batra,48,M,A2
6221,2496,Sai Parsa,37,M,A3
6222,2496,Yuvraj Ravi,25,M,A4
6223,2497,Viraj Thaman,16,M,A1
6224,2497,Jason Gupta,55,T,A2
6225,2498,Joshua Thakkar,58,M,A1
6226,2498,Yuvraj Deep,30,M,A2
6227,2498,Anmol Ramanathan,64,M,A3
6228,2498,Hitesh De,51,M,A4
6229,2499,Tanay Trivedi,35,M,A1
6230,2499,Peter Sarna,51,M,A2
6231,2500,Zashil Kibe,65,M,A1
6232,2500,Viraj Badami,49,M,A2
6233,2501,Bachittar Talwar,35,M,A1
6234,2501,Aayush Agate,58,M,A2
6235,2502,Balvan Misra,39,M,A1
6236,2503,Kabir Jayaraman,34,M,A1
6237,2504,Chaitanya Pandya,64,M,A1
6238,2504,Bakhshi Pandit,40,M,A2
6239,2504,Abdul Patel,50,M,A3
6240,2505,Reva Gupta,17,F,A1
6241,2505,Naveen Memon,36,M,A2
6242,2505,Noah Narasimhan,30,M,A3
6243,2505,Bakhshi Majumdar,64,M,A4
6244,2506,Timothy Verma,27,M,A1
6245,2506,Ikbal Seth,24,M,A2
6246,2507,Akshay Chaudhari,62,M,A1
6247,2507,Girik Parmer,21,M,A2
6248,2508,Daniel Rajagopalan,30,M,A1
6249,2508,Jack Pau,26,M,A2
6250,2508,Kalpit Ray,28,M,A3
6251,2509,Tanay Behl,59,M,A1
6252,2509,George Narang,52,M,A2
6253,2509,Kai Amble,60,M,A3
6254,2509,Jai Munshi,62,M,A4
6255,2510,Maanav Keer,18,M,A1
6256,2510,Logan Mohanty,48,M,A2
6257,2510,Yuvraj Mukhopadhyay,32,M,A3
6258,2511,Nachiket Goswami,29,M,A1
6259,2511,Peter Borra,46,M,A2
6260,2511,Faras Rau,50,M,A3
6261,2512,Ekavir Kapadia,47,M,A1
6262,2513,Charan Bawa,41,M,A1
6263,2513,Faraj Yohannan,28,M,A2
6264,2513,Oscar Deshmukh,36,M,A3
6265,2513,Ansh Baral,43,M,A4
6266,2514,Isaac Nayar,56,M,A1
6267,2515,Balvan Jain,41,M,A1
6268,2515,Patrick Shenoy,53,M,A2
6269,2515,Max Mangat,57,M,A3
6270,2516,Kai Upadhyay,42,M,A1
6271,2517,Falan Mallick,23,M,A1
6272,2517,Aditya Goswami,24,M,A2
6273,2517,Nicholas Thaman,63,M,A3
6274,2517,Nicholas Sawhney,64,M,A4
6275,2518,Imaran Suresh,30,M,A1
6276,2518,Hamsini Rastogi,29,F,A2
6277,2519,Praneel Pant,52,M,A1
6278,2519,Ekansh Ramaswamy,22,M,A2
6279,2519,Rachit Choudhary,33,M,A3
6280,2520,Jagat Nadig,29,M,A1
6281,2520,Pranit Nagar,33,M,A2
6282,2520,Divya Shroff,62,F,A3
6283,2520,Abhimanyu Sinha,40,M,A4
6284,2521,Jatin Saran,27,M,A1
6285,2522,Zayan Jani,41,M,A1
6286,2523,Gunbir Ramachandran,17,M,A1
6287,2523,Arjun Char,36,M,A2
6288,2524,Gavin Sodhi,50,M,A1
6289,2525,Harish Sidhu,60,M,A1
6290,2525,Chakradhar Das,42,M,A2
6291,2525,Laksh Talwar,46,M,A3
6292,2525,Rachana Doctor,34,F,A4
6293,2526,Lucky Mann,61,M,A1
6294,2526,Advay Bhat,25,M,A2
6295,2526,Onveer Nagy,56,M,A3
6296,2526,Faraj Naik,60,M,A4
6297,2527,Hardik Choudhary,47,M,A1
6298,2527,Advay Gola,51,M,A2
6299,2527,Alexander Kata,55,M,A3
6300,2527,Jason Pal,33,M,A4
6301,2528,Ansh Pau,57,M,A1
6302,2528,Harish Krishnan,30,M,A2
6303,2528,Chanakya Sahni,16,M,A3
6304,2529,Victor Patel,43,M,A1
6305,2529,Sathvik Balay,62,M,A2
6306,2529,Hardik Tata,38,M,A3
6307,2530,Ranveer Pandit,43,M,A1
6308,2530,Balendra Bail,63,M,A2
6309,2530,Bakhshi Mani,43,M,A3
6310,2530,Neel Lad,53,M,A4
6311,2531,Harshil Ghose,34,M,A1
6312,2531,Advay Raman,34,M,A2
6313,2531,Patrick Garde,44,M,A3
6314,2531,Alexander Buch,38,M,A4
6315,2532,Theodore Subramaniam,16,M,A1
6316,2532,Naksh Bail,63,M,A2
6317,2533,Vidhi Balay,53,F,A1
6318,2533,Ryan Goswami,23,M,A2
6319,2533,Neel Basu,42,M,A3
6320,2534,Upkaar Tak,17,M,A1
6321,2534,Balvan Shroff,49,M,A2
6322,2534,Anjali Gokhale,26,F,A3
6323,2535,Indrajit Rege,34,M,A1
6324,2535,Nikita Mand,30,F,A2
6325,2536,Aditya Shetty,29,M,A1
6326,2536,Shaurya Sant,35,M,A2
6327,2537,Praneel Tailor,57,M,A1
6328,2537,Naveen Dave,36,M,A2
6329,2538,Harshil Koshy,49,M,A1
6330,2538,Champak Dutta,31,M,A2
6331,2538,Yashasvi Dutt,32,F,A3
6332,2538,Brijesh Varma,42,M,A4
6333,2539,Aayush Choudhary,54,M,A1
6334,2539,Faras Manne,54,M,A2
6335,2539,Krish Padmanabhan,34,M,A3
6336,2539,Rudra Sabharwal,48,M,A4
6337,2540,Hritik Suresh,60,M,A1
6338,2540,Keya Lal,53,F,A2
6339,2541,Lohit Soman,39,M,A1
6340,2542,Isaiah Dara,35,M,A1
6341,2542,Anthony Dewan,47,M,A2
6342,2542,Madhav Khurana,47,M,A3
6343,2542,Dalbir Chaudhuri,54,M,A4
6344,2543,Patrick Mall,32,M,A1
6345,2543,Logan Zacharia,59,M,A2
6346,2544,Samesh Desai,27,M,A1
6347,2544,Nakul Deep,48,M,A2
6348,2545,Oliver Tella,37,M,A1
6349,2545,Ayushman Sen,39,M,A2
6350,2545,Peter Bhat,45,M,A3
6351,2545,Girish Kanda,62,M,A4
6352,2546,Ethan Bedi,37,M,A1
6353,2546,Girik Dhar,23,M,A2
6354,2546,Naveen Kala,55,M,A3
6355,2547,Om Edwin,41,M,A1
6356,2547,Ishanvi Krishna,24,F,A2
6357,2547,Nathan Sekhon,28,M,A3
6358,2548,Falan Kapoor,45,M,A1
6359,2548,Ranbir Puri,39,M,A2
6360,2548,Amol Kadakia,32,M,A3
6361,2549,Dayita Dani,33,F,A1
6362,2549,Harini Amble,52,F,A2
6363,2550,Anya Dave,25,F,A1
6364,2550,Nathaniel Bhatti,38,M,A2
6365,2550,Arjun Ramanathan,54,M,A3
6366,2551,Manthan Gole,30,M,A1
6367,2551,Maanav Tara,19,M,A2
6368,2551,Abhiram Soman,19,M,A3
6369,2551,Ikbal Manne,21,M,A4
6370,2552,Saanvi Ghosh,61,F,A1
6371,2552,Pranav Parmer,36,M,A2
6372,2552,Ekansh Sundaram,63,M,A3
6373,2553,Faraj Choudhary,47,M,A1
6374,2553,Dalaja Parikh,24,F,A2
6375,2553,Peter Modi,20,M,A3
6376,2554,Abhimanyu Krishna,65,M,A1
6377,2554,Libni Bawa,43,F,A2
6378,2554,Naveen Mitra,45,M,A3
6379,2554,Ethan Din,47,M,A4
6380,2555,Ayaan Thaker,37,M,A1
6381,2555,Tanay Rau,42,M,A2
6382,2555,Chatura Wable,34,M,A3
6383,2556,Barkha Arya,36,F,A1
6384,2556,Krish Arora,43,M,A2
6385,2557,Sarthak Chand,42,M,A1
6386,2558,Faraj Bali,45,M,A1
6387,2558,Dakshesh Prakash,17,M,A2
6388,2559,Tarak Shetty,43,M,A1
6389,2560,Nathan Grewal,24,M,A1
6390,2560,Samesh Hayre,38,M,A2
6391,2560,Farhan Kunda,26,M,A3
6392,2560,Matthew Pant,57,M,A4
6393,2561,Umang Saraf,26,M,A1
6394,2561,Michael Shan,39,M,A2
6395,2561,Nathan Prabhu,21,M,A3
6396,2562,Viraj Swaminathan,21,M,A1
6397,2562,Daniel Mohanty,25,M,A2
6398,2562,Nathaniel Tella,49,M,A3
6399,2563,Yadavi Merchant,34,F,A1
6400,2563,Fariq Comar,32,M,A2
6401,2564,Aadi Handa,45,M,A1
6402,2564,Hredhaan Sachdev,36,M,A2
6403,2564,Abdul Cherian,25,M,A3
6404,2565,Naveen Grover,38,M,A1
6405,2565,Hema Konda,43,F,A2
6406,2565,Chatura Mani,47,M,A3
6407,2566,Anay Lalla,27,M,A1
6408,2566,Yagnesh Kala,46,M,A2
6409,2567,Imaran Vaidya,28,M,A1
6410,2567,Gopal Aurora,47,M,A2
6411,2567,Balendra Uppal,41,M,A3
6412,2567,Samesh Sankar,63,M,A4
6413,2568,Agastya Kohli,19,M,A1
6414,2568,Christopher Luthra,62,M,A2
6415,2569,Hemang Kamdar,56,M,A1
6416,2569,Chanakya Kota,38,M,A2
6417,2569,Rayaan Banik,20,M,A3
6418,2570,Warjas Divan,64,M,A1
6419,2570,Umang Jaggi,29,M,A2
6420,2570,Balendra Patel,26,M,A3
6421,2571,Yash Sachar,61,M,A1
6422,2571,Jagat Thakkar,18,M,A2
6423,2572,Praneel Wali,16,M,A1
6424,2572,Samaksh Kaur,47,M,A2
6425,2573,Chanakya Puri,62,M,A1
6426,2574,Zayan Bhalla,43,M,A1
6427,2574,Anay Kale,43,M,A2
6428,2574,Laksh Dugar,54,M,A3
6429,2575,Hitesh Mandal,17,M,A1
6430,2575,Peter Menon,37,M,A2
6431,2575,Rachita Pradhan,61,F,A3
6432,2576,Ojas Ratti,26,M,A1
6433,2576,Farhan Grover,36,M,A2
6434,2577,Bahadurjit Gaba,37,M,A1
6435,2577,Bahadurjit Chad,33,M,A2
6436,2578,Wahab Balakrishnan,43,M,A1
6437,2578,Girik Sura,33,M,A2
6438,2578,Devika Shan,20,F,A3
6439,2579,Samaksh Taneja,42,M,A1
6440,2579,Theodore Ranganathan,24,M,A2
6441,2579,Darsh Dubey,59,M,A3
6442,2579,Umang Suri,23,M,A4
6443,2580,Kai Mukhopadhyay,63,M,A1
6444,2580,Orinder Purohit,49,M,A2
6445,2581,Umang Mangal,57,M,A1
6446,2581,Warda Nayak,33,F,A2
6447,2581,Manan Walia,51,M,A3
6448,2582,Hritik Dhillon,58,M,A1
6449,2582,Zayyan Atwal,47,M,A2
6450,2583,Gautam Pau,63,M,A1
6451,2583,Zayan Mahajan,20,M,A2
6452,2583,Nathan Sem,47,M,A3
6453,2583,Nicholas Ganesan,49,M,A4
6454,2584,Karan Banerjee,63,M,A1
6455,2584,Chatura Modi,26,M,A2
6456,2584,Hardik Chokshi,25,M,A3
6457,2584,Kevin Sankar,51,M,A4
6458,2585,Ekbal Tara,16,M,A1
6459,2585,Ayaan Lala,36,M,A2
6460,2586,Tarak Krishnamurthy,46,M,A1
6461,2586,Logan Kakar,18,M,A2
6462,2586,Gaurav Bhalla,57,M,A3
6463,2587,Gaurang Sami,37,M,A1
6464,2587,Chandran Dua,22,M,A2
6465,2587,Umang Goyal,45,M,A3
6466,2588,Samaksh Kapur,62,M,A1
6467,2589,Umang Bali,34,M,A1
6468,2589,Owen Dara,61,M,A2
6469,2590,Ikbal Chacko,64,M,A1
6470,2590,Elijah Dugal,33,M,A2
6471,2591,Tarak Chaudhary,41,M,A1
6472,2591,Joshua Dora,46,M,A2
6473,2591,Chaman Chahal,43,F,A3
6474,2591,Manbir Golla,26,M,A4
6475,2592,William Dar,25,T,A1
6476,2592,Zehaan Kalita,22,M,A2
6477,2592,Ikbal Garg,41,M,A3
6478,2593,Parth Swaminathan,31,M,A1
6479,2593,Harish Manne,64,M,A2
6480,2594,Timothy Dalal,35,M,A1
6481,2594,Krish Warrior,35,M,A2
6482,2594,Mitesh Karnik,49,M,A3
6483,2594,Elijah Sarraf,57,M,A4
6484,2595,Chatresh Shetty,28,M,A1
6485,2595,Dalbir Srinivas,62,M,A2
6486,2595,Ekanta Srinivas,39,F,A3
6487,2595,Maanav Gaba,59,M,A4
6488,2596,Robert Nadig,63,M,A1
6489,2596,Faraj Rau,61,M,A2
6490,2596,Yagnesh Pandey,64,M,A3
6491,2597,Falan Seshadri,17,M,A1
6492,2597,Faris Bedi,25,M,A2
6493,2597,Isaac Dar,59,M,A3
6494,2598,Darsh Barman,38,M,A1
6495,2599,Banjeet Chokshi,42,M,A1
6496,2599,Chandresh Suri,36,M,A2
6497,2599,Mason Bahri,34,M,A3
6498,2600,Yuvraj Singh,31,M,A1
6499,2601,Wazir Mistry,18,M,A1
6500,2602,Rachit Deshmukh,18,M,A1
6501,2602,Vincent Aggarwal,60,M,A2
6502,2602,Arin Tata,59,M,A3
6503,2603,Wyatt Bhalla,47,M,A1
6504,2603,Turvi Karan,46,F,A2
6505,2603,Siddharth Dayal,30,M,A3
6506,2604,Bachittar Ben,33,M,A1
6507,2604,Wriddhish Choudhury,28,M,A2
6508,2604,Yug Saraf,47,M,A3
6509,2604,Kabir Bhatti,47,M,A4
6510,2605,Rehaan Behl,31,M,A1
6511,2605,Kiaan Nigam,54,M,A2
6512,2606,Nachiket Lata,38,M,A1
6513,2606,Luke Om,55,M,A2
6514,2607,Laban Tripathi,32,M,A1
6515,2607,Madhav Pandya,41,M,A2
6516,2607,Zayan Sampath,63,M,A3
6517,2608,Nakul Chhabra,35,M,A1
6518,2608,Sathvik Narayan,19,M,A2
6519,2609,Yatin Sagar,19,M,A1
6520,2609,Tristan Khanna,62,M,A2
6521,2609,Onveer Pillay,60,M,A3
6522,2610,Nakul Madan,27,M,A1
6523,2610,Viraj Zacharia,65,M,A2
6524,2610,Gavin Chakrabarti,17,M,A3
6525,2610,Faqid Raghavan,37,M,A4
6526,2611,Samuel Varughese,65,M,A1
6527,2611,Advik Raman,26,M,A2
6528,2612,Manthan Nanda,17,M,A1
6529,2612,Sathvik Swamy,39,M,A2
6530,2612,Azad Agarwal,51,M,A3
6531,2612,Qarin Puri,42,M,A4
6532,2613,Teerth Keer,64,M,A1
6533,2614,Gaurang Modi,34,M,A1
6534,2615,Harshil Parsa,26,M,A1
6535,2616,Warjas Apte,29,M,A1
6536,2616,Noah Deshmukh,53,M,A2
6537,2616,Benjamin Kadakia,37,M,A3
